gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm15521,60.16282138,1.013059177,0.281429749,3.599687593,0.0003186,0.001184064
Rpl28-ps3,85.95726485,-0.898570786,0.249613434,-3.599849465,0.000318401,0.001183491
Gm19554,309.6540681,-0.556421763,0.154564645,-3.599929086,0.000318304,0.001183292
Angptl7,87.41731638,0.811296743,0.225345892,3.600228675,0.000317937,0.001182093
Srp54c,482.9704227,-0.381214639,0.105875441,-3.600595533,0.000317489,0.00118059
Eif1ad,1078.039264,-0.287070991,0.079726392,-3.600702137,0.000317359,0.001180269
Ctdsp1,1920.392208,0.259838392,0.072131903,3.602267255,0.000315454,0.001173347
Gm48887,169.5530671,0.684869739,0.190108024,3.602529358,0.000315136,0.001172383
A130051J06Rik,130.4006047,-0.682243656,0.189340297,-3.603267066,0.000314242,0.001169327
Hells,3262.604879,-0.23182501,0.064324958,-3.603966771,0.000313397,0.001166343
Bloc1s2,870.648512,-0.313517543,0.086975182,-3.604678188,0.00031254,0.001163476
Gm49338,209.8247489,0.60049757,0.166445868,3.607764968,0.000308846,0.001150044
Rps19-ps2,64.29428834,-0.966084741,0.2677462,-3.608210845,0.000308316,0.001148229
Rps19-ps1,64.29428834,-0.966084741,0.2677462,-3.608210845,0.000308316,0.001148229
Snhg12,315.3057714,-0.482647526,0.13375316,-3.608494367,0.000307979,0.001147293
Traip,551.3112427,-0.378587276,0.104910245,-3.608677842,0.000307762,0.001146641
Pcsk6,265.4384444,0.503386124,0.139478171,3.609067439,0.0003073,0.001145239
Sfpq,9657.373096,0.212445242,0.058858051,3.609450846,0.000306846,0.001143706
Gm9800,108.2377905,-0.807826923,0.223725599,-3.610793435,0.000305262,0.001138276
Gpn1,771.7719364,-0.32947202,0.091243703,-3.610901466,0.000305135,0.00113796
Cby1,1609.959036,-0.295850894,0.081926972,-3.611153771,0.000304838,0.001137011
Maml2,4990.689498,0.239358232,0.066274048,3.61164345,0.000304263,0.001135023
Baz1b,6064.140769,0.21044337,0.058246673,3.612968047,0.000302712,0.001129625
H60b,65.41706417,0.971137304,0.268758181,3.613424165,0.00030218,0.00112788
Cdca5,721.8811017,-0.372351414,0.103040004,-3.613658767,0.000301906,0.001127016
Nsmce3,775.6859942,-0.32500774,0.089925194,-3.61420116,0.000301275,0.001124816
Gm7967,205.3455524,-0.568931466,0.15740261,-3.614498306,0.00030093,0.001123683
Srsf9,1323.396614,-0.308645225,0.085378235,-3.615034045,0.000300308,0.001121674
Kpna1,4908.351008,-0.205980343,0.05697802,-3.615084238,0.00030025,0.001121613
Zfp641,270.0111284,0.537348408,0.148627786,3.615396711,0.000299888,0.001120573
Col11a1,184.0736262,0.599816758,0.165869345,3.616200201,0.000298959,0.001117258
4930578M01Rik,51.93785111,-1.195093362,0.330438669,-3.61668737,0.000298397,0.001115313
Cpsf7,1955.466212,0.275820336,0.076254538,3.617100609,0.000297922,0.00111369
4833422M21Rik,99.15665478,0.856905714,0.236873794,3.617562326,0.000297391,0.00111186
Nfkbie,121.880758,0.728693566,0.201426163,3.617670894,0.000297266,0.001111549
Ankrd50,1693.902646,0.276259172,0.076337185,3.618933206,0.00029582,0.001106296
Cenpx,942.183608,-0.386378605,0.106756654,-3.619246111,0.000295463,0.001105113
Ube2z,2896.656766,0.222085131,0.061360554,3.61934693,0.000295347,0.001104837
Trmt61a,726.1964053,0.367285161,0.101464581,3.619836184,0.00029479,0.001102903
Prxl2c,386.3405075,-0.438092722,0.121007971,-3.620362516,0.000294191,0.001100816
6430548M08Rik,422.8981351,0.407734522,0.112597447,3.621170219,0.000293273,0.00109769
Zfp397,2520.395677,-0.235924691,0.065146864,-3.621428195,0.000292981,0.001096749
Panx1,1361.902567,0.315419674,0.087097395,3.62145932,0.000292946,0.001096749
Tmem263,2356.53719,-0.230998424,0.063785268,-3.621501177,0.000292898,0.001096745
Cdh11,89.83232005,0.85119991,0.234959267,3.622755219,0.000291482,0.001091592
U2af2,7229.789141,0.233334492,0.06440612,3.622862116,0.000291361,0.001091293
Snx10,956.7983131,-0.309528922,0.08542851,-3.623250866,0.000290923,0.001089806
Rsrc1,1332.388542,-0.290624748,0.080181957,-3.624565419,0.000289448,0.001084429
Abcc1,446.4849503,0.419490438,0.115675619,3.6264378,0.000287358,0.0010769
Plpbp,1919.501656,-0.26035369,0.071788734,-3.626665033,0.000287105,0.001076104
S100pbp,1588.522222,0.283732908,0.078214114,3.627643308,0.00028602,0.001072335
Arhgef9,4860.743205,0.230068865,0.063415101,3.627982306,0.000285645,0.001071078
Gm14303,60.93045367,-1.132443594,0.312129651,-3.628119246,0.000285493,0.00107066
Gm44777,157.0314782,-0.683705987,0.188433229,-3.628372727,0.000285213,0.0010698
Rpl23a-ps3,67.89063065,-1.05635769,0.291138942,-3.628362737,0.000285224,0.0010698
Atad2,6239.257153,-0.19452878,0.053606622,-3.62881998,0.00028472,0.001068206
C77080,129.1863637,-0.727015716,0.20032272,-3.629222463,0.000284276,0.001066691
Spryd4,331.5909055,-0.468089727,0.128914026,-3.631022492,0.000282301,0.001059426
Ppp2r5b,709.4868707,0.339190802,0.093408443,3.631264905,0.000282036,0.00105858
Minpp1,973.2711965,-0.305196913,0.084034661,-3.631797986,0.000281453,0.00105669
B230217J21Rik,421.4732267,0.426641559,0.117436203,3.632964509,0.000280184,0.00105207
Gm29480,50.82907532,1.085290457,0.298664914,3.633806333,0.000279271,0.001048788
Actr5,191.4019466,-0.605974747,0.166758645,-3.633843066,0.000279231,0.001048786
Get4,1004.04256,-0.292925835,0.080590304,-3.634752807,0.000278247,0.001045238
Slc10a3,126.4133348,0.795514575,0.218829621,3.635314872,0.000277641,0.001043108
Abl1,3604.099196,0.234021333,0.064361995,3.636017384,0.000276886,0.001040414
Dscc1,236.4179299,-0.537690542,0.147817793,-3.637522454,0.000275273,0.0010345
Sntb2,2497.940359,0.292064239,0.080285718,3.637810625,0.000274965,0.001033488
Gm2115,257.5789735,0.551077256,0.151447963,3.638723455,0.000273993,0.001030121
Mrgpre,107.7341119,0.935061323,0.256924658,3.639437845,0.000273234,0.001027555
Faf2,2123.145067,0.253867574,0.069752412,3.639552637,0.000273112,0.001027241
Ipo8,2841.849346,0.249727132,0.068609925,3.639810576,0.000272839,0.001026501
Fam160b1,1793.563269,-0.273675688,0.0751677,-3.64086818,0.00027172,0.001022579
Gm38414,175.309103,0.679154839,0.186510417,3.641377511,0.000271183,0.001020701
4833445I07Rik,54.33170899,-1.115482613,0.306296338,-3.641841173,0.000270695,0.001019007
Leprotl1,1766.583598,-0.321206809,0.088197656,-3.641897333,0.000270636,0.001018928
Gm16464,107.3878694,0.840049475,0.230623236,3.642518802,0.000269983,0.001016612
Cox8a,7912.562615,-0.277744953,0.076243134,-3.642884802,0.0002696,0.00101531
Bicral,694.7089251,0.415862623,0.114149736,3.643132575,0.00026934,0.001014475
Pcgf6,420.4255839,-0.467326899,0.128269842,-3.643310785,0.000269154,0.001014045
Gm19605,129.3809409,-0.699829921,0.192088,-3.643277661,0.000269188,0.001014045
Mak16,971.5599907,-0.323805537,0.088858021,-3.64407773,0.000268352,0.001011322
Erbin,10249.1509,-0.189364488,0.051953013,-3.644918288,0.000267477,0.001008306
Adamts5,530.1340475,0.391212462,0.107301727,3.645910224,0.000266447,0.001004706
Alg1,496.6483366,0.379011337,0.103923613,3.647018461,0.000265301,0.001000525
Gm26981,907.7818464,-0.336650421,0.092264976,-3.648734704,0.000263535,0.000994005
Zfp984,325.7101903,-0.476816727,0.130669663,-3.649023922,0.000263239,0.000993027
1700052K11Rik,202.0011244,0.568738173,0.155851762,3.649225173,0.000263032,0.000992528
Abhd16a,864.2996933,0.35182717,0.096395161,3.649842634,0.000262401,0.000990284
Zfp27,760.9674853,-0.333572418,0.091373952,-3.6506292,0.000261599,0.000987395
Pphln1,4002.999376,-0.258441461,0.070790273,-3.650804704,0.00026142,0.000986859
Gm42640,86.3146217,0.873656388,0.23922897,3.651967355,0.000260239,0.000982539
Kif3a,1436.228957,-0.265046222,0.072572958,-3.652134764,0.000260069,0.000982175
Ints8,3040.410118,-0.253451885,0.06938309,-3.652934523,0.00025926,0.000979396
Tedc2,364.1742663,-0.448492462,0.122754499,-3.653572491,0.000258617,0.000977239
Gm32618,70.5015392,0.992674491,0.271669231,3.653982048,0.000258204,0.000975818
Taf12,1436.24842,-0.308296314,0.084356404,-3.654687728,0.000257495,0.000973275
Atp6v1b2,3741.141548,-0.259215347,0.070919587,-3.655060039,0.000257122,0.000972001
Gm48870,516.5237406,0.424059966,0.116007111,3.655465282,0.000256716,0.000970603
Acadm,2126.310089,-0.274705388,0.075129283,-3.656435633,0.000255747,0.000967074
9530036M11Rik,64.65293558,-1.003913531,0.274510573,-3.657103334,0.000255082,0.000964696
Aifm3,124.7281268,0.765084752,0.209118122,3.658624819,0.000253572,0.000959393
Maml3,305.8363221,0.460956243,0.125971461,3.659211694,0.000252992,0.000957334
Plscr3,385.9451139,0.431009206,0.11776484,3.659914163,0.0002523,0.000954982
Sardh,1120.11511,0.367181188,0.100312674,3.660366867,0.000251854,0.000953431
Gnl1,1276.642723,0.303012302,0.082763046,3.661202857,0.000251034,0.000950593
Pcdhga7,222.9863075,0.586411969,0.160166131,3.66127324,0.000250965,0.000950466
Porcn,176.8407549,0.700129833,0.191220815,3.661368321,0.000250872,0.000950247
Eif4h,7606.107931,-0.201431116,0.055008786,-3.661798966,0.00025045,0.000948785
Rac1,10629.72175,0.213257092,0.05822281,3.662775673,0.000249497,0.000945307
Schip1,444.8025177,-0.4259459,0.116243767,-3.664247222,0.000248067,0.000940022
Gm2000,232.8127486,-0.637985953,0.174102744,-3.664422169,0.000247898,0.000939512
Gm49167,151.5864738,-0.774718527,0.211411603,-3.664503346,0.000247819,0.000939347
Zfp882,530.8943022,-0.436291745,0.118977756,-3.667002622,0.00024541,0.000930348
Dhdh,72.05398211,-1.048659586,0.285908785,-3.667811699,0.000244635,0.000927541
Trpc1,291.9916671,0.511404742,0.13942568,3.66793795,0.000244515,0.000927214
Gm22513,141.9611298,-0.778280042,0.212090879,-3.669559224,0.000242969,0.000921484
Tspo,56.96909118,-1.091771764,0.297488302,-3.669965366,0.000242583,0.000920151
Lncpint,112.1781653,0.798476276,0.217561246,3.670121817,0.000242435,0.000919718
Raver1,380.4564025,0.437490028,0.11920173,3.670165077,0.000242394,0.000919692
Dnajb6,2418.420186,-0.255404773,0.06958451,-3.670425708,0.000242147,0.000918885
Hdhd3,224.3947048,-0.548092296,0.149305513,-3.670944804,0.000241656,0.00091715
Arfgef3,82.94316436,1.052910405,0.286815928,3.671031837,0.000241573,0.000916967
Rpl34-ps1,50.93490869,-1.140900369,0.310702495,-3.672002594,0.000240657,0.000913619
Arid4a,1221.113455,-0.29676541,0.080803573,-3.672676849,0.000240023,0.000911469
Napa,2542.586513,0.26282257,0.071555416,3.67299337,0.000239726,0.000910581
Commd8,1144.34702,-0.290152107,0.078995705,-3.673011153,0.000239709,0.000910581
Arhgap24,52.82851958,1.205403589,0.32818296,3.672962142,0.000239755,0.000910581
B230219D22Rik,5317.871274,-0.202269381,0.055064213,-3.673336419,0.000239404,0.000909809
Itm2a,160.3885322,0.662032559,0.180228462,3.673296388,0.000239441,0.000909809
Mutyh,118.6253828,-0.760244458,0.206965702,-3.673287169,0.00023945,0.000909809
Galt,103.7799909,0.789097708,0.214816267,3.673361053,0.000239381,0.000909809
Impdh1,360.1108965,0.461060929,0.125494585,3.673950796,0.000238829,0.000907962
A930019D19Rik,69.97234531,0.953649321,0.25948526,3.675157963,0.000237702,0.000903807
Sharpin,578.9456867,0.399228279,0.108599519,3.676151451,0.000236779,0.000900424
mt-Tc,84.90015615,-0.944720619,0.25693605,-3.676870639,0.000236113,0.000898018
Gm48272,143.0934706,0.719568397,0.195654372,3.677752716,0.000235298,0.000895172
Uty,1889.681616,-0.260708056,0.070880295,-3.678145776,0.000234936,0.000893921
Gfod2,531.1126553,-0.44811114,0.121809144,-3.678797227,0.000234336,0.000891768
Nuak1,86.73449187,0.834145839,0.22674057,3.678855697,0.000234283,0.00089169
Dll1,712.6828191,0.377237593,0.102536777,3.679046726,0.000234107,0.000891148
Rpl31-ps8,78.16533326,-1.146454253,0.311560378,-3.679717744,0.000233492,0.000888933
Shld1,187.1294191,-0.606911211,0.164914551,-3.680155619,0.000233092,0.000887534
Tubgcp6,807.8462291,0.356180595,0.096776295,3.680452881,0.00023282,0.000886625
Ddah1,6482.176193,-0.273549009,0.074321256,-3.680629507,0.000232659,0.000886137
Slx4,1064.237587,0.349065852,0.094831689,3.680898796,0.000232413,0.000885327
Slc35e1,2695.106013,0.258260018,0.070157864,3.681127132,0.000232205,0.00088466
Gm38198,1005.391131,0.326860417,0.088765388,3.682295831,0.000231143,0.000880738
Gulp1,72.81405059,0.932447753,0.253212254,3.682474833,0.000230981,0.000880245
2510009E07Rik,3733.103657,-0.247036586,0.067070799,-3.683221151,0.000230305,0.000877795
Mapk6,3976.266954,-0.248391802,0.067406409,-3.684987934,0.000228713,0.000871976
Akap9,4136.846526,-0.237017335,0.064316385,-3.68517814,0.000228543,0.000871449
Galk2,618.9131079,-0.378220887,0.102630607,-3.68526405,0.000228466,0.000871279
Aasdhppt,1282.24681,-0.286441455,0.077719269,-3.685591201,0.000228172,0.000870396
Tax1bp1,5217.663932,-0.208521989,0.056572335,-3.685935715,0.000227864,0.000869354
Irs1,3393.75885,0.285199597,0.077373738,3.68599998,0.000227806,0.000869259
Stk11,1689.192632,0.257522385,0.069851991,3.686686407,0.000227193,0.000867165
Gm16286,1773.754271,-0.265970079,0.072142238,-3.686745605,0.00022714,0.000867086
Gm13127,78.48477962,-0.937378285,0.254128056,-3.688606048,0.000225486,0.000860894
Elob,2875.170921,-0.249645427,0.067676028,-3.688830961,0.000225287,0.000860256
Xpo7,5222.797299,0.203733903,0.05521623,3.689746673,0.000224477,0.000857287
Lyrm4,655.6628799,-0.38108334,0.103276386,-3.689936842,0.00022431,0.000856769
Zfhx4,622.5562852,0.393652362,0.106679392,3.690050672,0.000224209,0.000856507
Emc2,2333.655835,-0.355642701,0.09637693,-3.690122742,0.000224146,0.000856387
Rpl6l,129.3393947,-0.745253344,0.20195854,-3.690130377,0.000224139,0.000856387
Cdh20,3797.681936,-0.236614826,0.064113654,-3.690552802,0.000223767,0.000855183
Scarna2,1148.726271,-1.114406455,0.301881412,-3.691537175,0.000222903,0.000852001
Eif2b5,1814.954488,-0.27037896,0.073234978,-3.691937486,0.000222552,0.000850782
Gm18021,69.26257315,0.999889408,0.270811769,3.692193336,0.000222328,0.000850047
Gm45555,557.8670405,0.422816106,0.114500823,3.692690557,0.000221894,0.000848507
Bcas1os2,320.1542416,0.49309056,0.133519408,3.693025354,0.000221602,0.000847511
Cyp2j6,919.6057813,-0.305845943,0.082815448,-3.693102547,0.000221535,0.000847375
Ddx19b,843.5922498,-0.324246076,0.087788429,-3.693494444,0.000221193,0.00084619
Rita1,204.151257,-0.586578989,0.15877557,-3.694390711,0.000220415,0.000843331
Nsg2,1140.102813,0.311497819,0.084268684,3.696483744,0.000218606,0.000836531
Nsd3,3346.919386,0.266216167,0.071981288,3.698407939,0.000216956,0.000830335
Reep1,1011.69988,-0.346225509,0.093606539,-3.698732085,0.000216679,0.000829429
Smpdl3a,896.6161216,0.345724181,0.093471278,3.698721025,0.000216689,0.000829429
Klhl15,689.9786706,0.351781004,0.0950801,3.699838402,0.000215737,0.00082614
Tmem165,1979.564068,-0.278986898,0.075374467,-3.701344901,0.00021446,0.000821464
Rps24-ps3,76.63163414,-0.926565423,0.250259417,-3.702419805,0.000213553,0.000818243
Gm48708,95.46502294,0.811973371,0.21927096,3.703059311,0.000213015,0.000816299
Gm17241,65.4467019,-1.004884597,0.271328504,-3.7035718,0.000212585,0.000814767
G3bp1,9315.42384,-0.201802749,0.054458482,-3.705625684,0.00021087,0.000808424
Zbtb24,429.419815,-0.405743863,0.109481409,-3.706052616,0.000210515,0.000807178
Atp8b1,58.53998492,-1.108480757,0.29905563,-3.706603878,0.000210057,0.000805539
Gm37932,50.76209899,1.237847122,0.333920647,3.707009835,0.000209721,0.000804364
Gm42446,61.41133744,1.023876514,0.276122698,3.708049077,0.000208862,0.000801186
P4htm,101.1065174,-0.835830096,0.22537775,-3.70857414,0.00020843,0.000799641
Zfp959,289.6546399,-0.49729414,0.13401236,-3.710808014,0.000206599,0.00079273
Fbxo2,152.7585679,0.801971544,0.21609783,3.71115038,0.000206319,0.000791771
Poc5,969.6303133,-0.312169502,0.084114858,-3.711229002,0.000206255,0.000791639
Znrf1,1747.607036,0.276888617,0.074607394,3.711275808,0.000206217,0.000791605
Ttc26,476.9445925,-0.416426387,0.112185115,-3.711957578,0.000205662,0.000789589
Prkag2,588.1436969,-0.365163176,0.098361578,-3.712457496,0.000205257,0.000788143
Hagh,655.844801,-0.354428162,0.095448351,-3.71329792,0.000204576,0.000785643
Enox1,61.45858503,1.045264806,0.281492349,3.71329739,0.000204576,0.000785643
Prdm1,172.3394735,-0.673175679,0.181262252,-3.71382166,0.000204153,0.000784241
4933413C19Rik,53.20242219,1.201282509,0.323454577,3.713914081,0.000204078,0.000784067
Tmem100,78.27485478,-0.924918909,0.24903159,-3.714062572,0.000203958,0.000783718
Mfsd14b,2966.196936,-0.245860585,0.066177148,-3.715188564,0.000203052,0.000780348
Mrps12,354.2659993,-0.456240798,0.122760303,-3.716517355,0.000201988,0.000776369
Rimkla,122.816337,-0.726164424,0.195349003,-3.71726711,0.000201389,0.00077418
Txnl4b,352.5006177,-0.454551363,0.122222748,-3.719040596,0.000199981,0.000768875
Arhgap5,12728.81838,-0.185263941,0.049802349,-3.719983992,0.000199235,0.000766119
Slc35e4,659.9845687,0.394740198,0.10611016,3.720098026,0.000199145,0.000765883
Cops7a,2952.921841,-0.24074312,0.064693871,-3.721266294,0.000198226,0.000762457
Armc7,88.16047368,0.892208789,0.23975222,3.721378632,0.000198138,0.000762227
Gm44443,164.1090773,0.656728463,0.176468641,3.72150235,0.000198041,0.000761963
Ube4b,4081.230401,0.259213729,0.069636658,3.722374653,0.000197358,0.000759443
Wdr60,279.4781918,0.495991861,0.133218902,3.723134283,0.000196765,0.000757378
R3hcc1,634.7669281,-0.385927883,0.103644981,-3.72355591,0.000196436,0.000756222
Ubr2,2713.560736,0.285218662,0.076590953,3.723921057,0.000196152,0.000755237
Kcnd3os,254.1503721,0.556013245,0.149288615,3.724418277,0.000195766,0.000753858
Sepsecs,843.1152069,-0.332745257,0.089309164,-3.725768365,0.000194721,0.000749942
Ank,1553.362092,0.290160126,0.077874077,3.726016886,0.000194529,0.000749311
Actr1a,5691.490291,-0.213718459,0.057356253,-3.726157959,0.000194421,0.000748999
Plekhj1,367.4677051,-0.475413129,0.127571573,-3.726638459,0.00019405,0.000747788
Sdf2,886.0025693,-0.352296712,0.094527875,-3.726908198,0.000193843,0.000747096
Wasf3,1841.222226,-0.264873206,0.071053254,-3.72781246,0.000193149,0.000744528
Gga3,408.7807159,0.422631158,0.113367027,3.727990131,0.000193013,0.00074411
Eef2k,1378.173443,0.290408328,0.077895127,3.728196366,0.000192855,0.000743608
Arhgef19,50.24825947,1.316381893,0.352978778,3.72935138,0.000191973,0.000740315
Adgrl3,4562.470753,0.226072079,0.060617285,3.729498621,0.000191861,0.000739989
Snx21,341.9412632,-0.49287573,0.132150151,-3.729664529,0.000191735,0.000739608
Gm18422,144.0781402,0.740122017,0.198349423,3.731404934,0.000190415,0.000734727
Rab11fip5,151.6053526,0.673619356,0.180494791,3.732070902,0.000189912,0.000732998
Gm17137,198.4812349,0.606680121,0.162509362,3.733201055,0.000189062,0.000729925
Gm49660,64.42879031,1.020371413,0.273292679,3.733621473,0.000188746,0.000728812
Bcl2,1343.527829,0.310340492,0.083098538,3.73460831,0.000188008,0.000726065
H3f3b,16819.26215,-0.254288248,0.068083158,-3.734965518,0.000187741,0.000725139
Spats2,2014.379855,-0.271182409,0.072594665,-3.735569428,0.000187291,0.000723505
Gclm,2322.801399,0.24105311,0.064527631,3.735657213,0.000187226,0.000723357
Fbxw11,4530.338871,0.236898613,0.063409592,3.736005975,0.000186966,0.000722563
Mast3,714.0773317,0.378633584,0.101307836,3.737456063,0.000185892,0.000718513
Gm10773,78.46982915,-1.019033577,0.272627914,-3.737818199,0.000185624,0.000717583
Npepl1,837.659159,-0.350252195,0.093697732,-3.738107493,0.000185411,0.000716879
Calr,14884.31676,0.208152817,0.055682519,3.738207656,0.000185337,0.000716782
Rapgef4os2,74.77182005,0.923579896,0.247047587,3.738469602,0.000185144,0.000716139
4430402I18Rik,52.77616341,1.111989182,0.297387975,3.739186767,0.000184617,0.000714202
Zfp825,250.5624552,-0.537410733,0.143681853,-3.740282591,0.000183813,0.000711198
Adprm,277.422536,-0.595441614,0.159172245,-3.740863318,0.000183389,0.000709658
Tex264,503.5235683,0.420962648,0.112511815,3.741497265,0.000182927,0.000707972
